GROUP	ID	Name	DisplayName	Type	MaxCopyCount	MinPlayerCount	MaxPlayerCount	KeepTime	ReviveInSitu	RevieCycle	BanSkillMask	BattleRelationMask	CampType	FightList	NeedCampBuff	bCanTongWar	CanJoinBattleField	BanUseItemMask	CanJoinArena	IsArenaMap	NewCampFight	CanJoinTongBattlefield	InvalidBuffMask	BanChangeTalent	CanSprint	QueueForSwitchWhenFull	CampQueue	IsTongWarMap	IsBattlefield	OperationMask	IsTongLeagueMap	bCanPK	bCanDuel	ResourcePath	ScriptFile
CAN_ARENA_QUEUE	27	恶人谷	恶人谷	0	10	1	1400	10	1	0	0	0	5	0	1	0	1	16	1	0	1	0	0	0	1	1	1					0	1	data\source\maps\恶人谷\恶人谷.jsonmap	
CAN_ARENA_QUEUE	30	昆仑	昆仑	0	1	1	1000	10	1	0	0	0	5	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\昆仑\昆仑.jsonmap	
CAN_ARENA_QUEUE	35	瞿塘峡	瞿塘峡	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\瞿塘峡\瞿塘峡.jsonmap	
CAN_ARENA_QUEUE	49	藏剑山庄	藏剑山庄	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\藏剑山庄\藏剑山庄.jsonmap	
CAN_ARENA_QUEUE	100	白龙口	白龙口	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\白龙口\白龙口.jsonmap	
CAN_ARENA_QUEUE	101	无量山	无量山	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\无量山\无量山.jsonmap	
CAN_ARENA_QUEUE	102	五毒	五毒	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\五毒\五毒.jsonmap	
CAN_ARENA_QUEUE	103	融天岭	融天岭	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\融天岭\融天岭.jsonmap	
CAN_ARENA_QUEUE	104	黑龙沼	黑龙沼	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\黑龙沼\黑龙沼.jsonmap	
CAN_ARENA_QUEUE	105	苍山洱海	苍山洱海	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\苍山洱海\苍山洱海.jsonmap	
CAN_ARENA_QUEUE	108	成都	成都	0	1	1	1200	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\成都\成都.jsonmap	
CAN_ARENA_QUEUE	122	唐门	唐门	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\唐门\唐门.jsonmap	
CAN_ARENA_QUEUE	139	枫华谷_安史之乱	枫华谷·战乱	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\枫华谷_安史之乱\枫华谷_安史之乱.jsonmap	
CAN_ARENA_QUEUE	150	明教	明教	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\明教\明教.jsonmap	
CAN_ARENA_QUEUE	151	洛阳_安史之乱	洛阳·战乱	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\洛阳_安史之乱\洛阳_安史之乱.jsonmap	
CAN_ARENA_QUEUE	153	马嵬驿	马嵬驿	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	1	0	0	1	1	1					1	1	data\source\maps\马嵬驿\马嵬驿.jsonmap	
CAN_ARENA_QUEUE	156	长安_安史之乱	长安·战乱	0	1	1	1800	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\长安_安史之乱\长安_安史之乱.jsonmap	
CAN_ARENA_QUEUE	158	天策_安史之乱	天策·战乱	0	1	1	1800	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\天策_安史之乱\天策_安史之乱.jsonmap	
CAN_ARENA_QUEUE	159	丐帮	丐帮	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	data\source\maps\丐帮\丐帮.jsonmap	
CAN_ARENA_QUEUE	172	长安内城	长安城	0	1	1	1800	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	0	1	0					0	1	data\source\maps\长安内城\长安内城.jsonmap	
CAN_ARENA_QUEUE	193	苍云	苍云	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	data\source\maps\苍云\苍云.jsonmap	
CAN_ARENA_QUEUE	194	太原	太原	0	1	1	1000	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\太原\太原.jsonmap	
CAN_ARENA_QUEUE	213	长歌门	长歌门	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	data\source\maps\长歌门\长歌门.jsonmap	
CAN_ARENA_QUEUE	214	五台山	五台山	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\五台山\五台山.jsonmap	
CAN_ARENA_QUEUE	215	千岛湖	千岛湖	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\千岛湖\千岛湖.jsonmap	
CAN_ARENA_QUEUE	216	阴山大草原	阴山大草原	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\阴山大草原\阴山大草原.jsonmap	
CAN_ARENA_QUEUE	217	黑戈壁	黑戈壁	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\黑戈壁\黑戈壁.jsonmap	
CAN_ARENA_QUEUE	239	洛阳城北	洛阳城	0	1	1	1100	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\洛阳城北\洛阳城北.jsonmap	
CAN_ARENA_QUEUE	243	霸刀山庄	霸刀山庄	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	data\source\maps\霸刀山庄\霸刀山庄.jsonmap	
CAN_ARENA_QUEUE	259	竞技大师_华山之巅	竞技大师_华山之巅	0	1	1	200	10	1	0	0	0	1	0	0	1	1	16	1	0	1	1	0	0	0	1	0			7		0	1	data\source\maps\竞技大师_华山之巅\竞技大师_华山之巅.jsonmap	
CAN_ARENA_QUEUE	276	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	data\source\maps\拭剑园\拭剑园.jsonmap	
CAN_ARENA_QUEUE	278	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	data\source\maps\拭剑园\拭剑园.jsonmap	
CAN_ARENA_QUEUE	279	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	data\source\maps\拭剑园\拭剑园.jsonmap	
CAN_ARENA_QUEUE	280	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	data\source\maps\拭剑园\拭剑园.jsonmap	
CAN_ARENA_QUEUE	281	拭剑园	拭剑园	0	1	1	1200	10	1	0	16	0	1	0	0	0	0	16	1	0	0	0	16	0	1	1	0			5		0	1	data\source\maps\拭剑园\拭剑园.jsonmap	
CAN_ARENA_QUEUE	325	洞天福地岛	洞天福地岛	0	1	1	1900	10	1	0	0	0	1	0	0	1	1	16	1	0	1	0	0	0	1	1	0					1	1	data\source\maps\洞天福地岛\洞天福地岛.jsonmap	
CAN_ARENA_QUEUE	330	龙泉府	龙泉府	0	1	1	1100	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\龙泉府\龙泉府.jsonmap	
CAN_ARENA_QUEUE	331	九寨沟	九寨沟	0	1	1	1200	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\九寨沟\九寨沟.jsonmap	
CAN_ARENA_QUEUE	332	侠客岛	侠客岛	0	6	1	1200	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\侠客岛\侠客岛.jsonmap	
CAN_ARENA_QUEUE	333	蓬莱	蓬莱	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\蓬莱\蓬莱.jsonmap	
CAN_ARENA_QUEUE	334	经首道源岛	经首道源岛	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\经首道源岛\经首道源岛.jsonmap	
CAN_ARENA_QUEUE	411	鲲鹏岛	鲲鹏岛	0	1	1	1000	10	1	0	0	0	4	0	0	0	1	16	1	0	0	1	0	0	1	1	1					1	1	data\source\maps\鲲鹏岛\鲲鹏岛.jsonmap	
CAN_ARENA_QUEUE	413	望扬镇_压力测试	望扬镇_压力测试	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\望扬镇_压力测试\望扬镇_压力测试.jsonmap	
CAN_ARENA_QUEUE	419	凌雪阁	凌雪阁	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\凌雪阁\凌雪阁.jsonmap	
CAN_ARENA_QUEUE	444	蔷薇列岛	蔷薇列岛	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\蔷薇列岛\蔷薇列岛.jsonmap	
CAN_ARENA_QUEUE	457	望扬镇_单房屋测试	望扬镇_单房屋测试	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\望扬镇_单房屋测试\望扬镇_单房屋测试.jsonmap	
CAN_ARENA_QUEUE	463	七秀_家园	七秀_家园	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\七秀_家园\七秀_家园.jsonmap	
CAN_ARENA_QUEUE	464	衍天宗	衍天宗	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\衍天宗\衍天宗.jsonmap	
CAN_ARENA_QUEUE	465	望扬镇_单房屋	望扬镇_单房屋	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\望扬镇_单房屋\望扬镇_单房屋.jsonmap	
CAN_ARENA_QUEUE	473	万花_乱世	万花·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\万花_乱世\万花_乱世.jsonmap	
CAN_ARENA_QUEUE	474	七秀_乱世	七秀·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\七秀_乱世\七秀_乱世.jsonmap	
CAN_ARENA_QUEUE	475	少林_乱世	少林·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\少林_乱世\少林_乱世.jsonmap	
CAN_ARENA_QUEUE	488	藏剑山庄_乱世	藏剑山庄·乱世	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\藏剑山庄_乱世\藏剑山庄_乱世.jsonmap	
CAN_ARENA_QUEUE	525	黑山林海	黑山林海	0	1	1	1600	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\黑山林海\黑山林海.jsonmap	
CAN_ARENA_QUEUE	526	北天药宗	北天药宗	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\北天药宗\北天药宗.jsonmap	
CAN_ARENA_QUEUE	578	刀宗	刀宗	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\刀宗\刀宗.jsonmap	
CAN_ARENA_QUEUE	579	百溪	百溪	0	10	1	1500	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	data\source\maps\百溪\百溪.jsonmap	
CAN_ARENA_QUEUE	580	烂柯山	烂柯山	0	1	1	1500	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	data\source\maps\烂柯山\烂柯山.jsonmap	
CAN_ARENA_QUEUE	581	楚州	楚州	0	1	1	1500	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	data\source\maps\楚州\楚州.jsonmap	
CAN_ARENA_QUEUE	582	润扬	晟江	0	1	1	1500	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	data\source\maps\润扬\润扬.jsonmap	
CAN_ARENA_QUEUE	642	万灵山庄	万灵山庄	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\万灵山庄\万灵山庄.jsonmap	
CAN_ARENA_QUEUE	647	银霜口	银霜口	0	1	1	1600	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\银霜口\银霜口.jsonmap	
CAN_ARENA_QUEUE	666	南诏段氏	南诏段氏	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\南诏段氏\南诏段氏.jsonmap	
CAN_ARENA_QUEUE	673	河西瀚漠	河西瀚漠	0	2	1	1200	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\河西瀚漠\河西瀚漠.jsonmap	
CAN_ARENA_QUEUE	701	长安_皇城	皇城	0	1	1	1200	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	data\source\maps\长安_皇城\长安_皇城.jsonmap	
CAN_ARENA_QUEUE	713	伊丽川	伊丽川	0	2	1	1200	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\伊丽川\伊丽川.jsonmap	
CAN_ARENA_QUEUE	718	无相楼	永宁湾	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\无相楼\无相楼.jsonmap	
CAN_ARENA_QUEUE	806	洛阳城西	洛阳城西	0	1	1	1200	10	1	0	0	0	1	0	0	1	1	16	1	0	0	0	0	0	1	1						1	1	data\source\maps\洛阳城西\洛阳城西.jsonmap	scripts/Map/洛阳城西/洛阳城西.lua
CAN_BATTLEFIELD_QUEUE	2	万花	万花	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\万花\万花.jsonmap	
CAN_BATTLEFIELD_QUEUE	5	少林	少林	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\少林\少林.jsonmap	
CAN_BATTLEFIELD_QUEUE	6	扬州	扬州	0	1	1	1200	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\扬州\扬州.jsonmap	
CAN_BATTLEFIELD_QUEUE	7	纯阳	纯阳	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\纯阳\纯阳.jsonmap	
CAN_BATTLEFIELD_QUEUE	8	洛阳	洛阳	0	1	1	1500	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\洛阳\洛阳.jsonmap	
CAN_BATTLEFIELD_QUEUE	9	洛道	洛道	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\洛道\洛道.jsonmap	
CAN_BATTLEFIELD_QUEUE	10	寇岛	寇岛	0	1	1	1024	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\寇岛\寇岛.jsonmap	
CAN_BATTLEFIELD_QUEUE	11	天策	天策	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\天策\天策.jsonmap	
CAN_BATTLEFIELD_QUEUE	12	枫华谷	枫华谷	0	1	1	1024	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\枫华谷\枫华谷.jsonmap	
CAN_BATTLEFIELD_QUEUE	13	金水镇	金水镇	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	1	0	0	1	1	1					1	1	data\source\maps\金水镇\金水镇.jsonmap	
CAN_BATTLEFIELD_QUEUE	15	长安	长安	0	1	1	1500	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\长安\长安.jsonmap	
CAN_BATTLEFIELD_QUEUE	16	七秀	七秀	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\七秀\七秀.jsonmap	
CAN_BATTLEFIELD_QUEUE	21	巴陵县	巴陵县	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\巴陵县\巴陵县.jsonmap	
CAN_BATTLEFIELD_QUEUE	22	南屏山	南屏山	0	1	1	1000	10	1	0	0	0	5	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\南屏山\南屏山.jsonmap	
CAN_BATTLEFIELD_QUEUE	23	龙门荒漠	龙门荒漠	0	1	1	1200	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\龙门荒漠\龙门荒漠.jsonmap	
CAN_BATTLEFIELD_QUEUE	25	浩气盟	浩气盟	0	10	1	1400	10	1	0	0	0	5	0	1	0	1	16	1	0	1	0	0	0	1	1	1					0	1	data\source\maps\浩气盟\浩气盟.jsonmap	
CAN_BATTLEFIELD_QUEUE	27	恶人谷	恶人谷	0	10	1	1400	10	1	0	0	0	5	0	1	0	1	16	1	0	1	0	0	0	1	1	1					0	1	data\source\maps\恶人谷\恶人谷.jsonmap	
CAN_BATTLEFIELD_QUEUE	30	昆仑	昆仑	0	1	1	1000	10	1	0	0	0	5	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\昆仑\昆仑.jsonmap	
CAN_BATTLEFIELD_QUEUE	35	瞿塘峡	瞿塘峡	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\瞿塘峡\瞿塘峡.jsonmap	
CAN_BATTLEFIELD_QUEUE	49	藏剑山庄	藏剑山庄	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\藏剑山庄\藏剑山庄.jsonmap	
CAN_BATTLEFIELD_QUEUE	100	白龙口	白龙口	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\白龙口\白龙口.jsonmap	
CAN_BATTLEFIELD_QUEUE	101	无量山	无量山	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\无量山\无量山.jsonmap	
CAN_BATTLEFIELD_QUEUE	102	五毒	五毒	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\五毒\五毒.jsonmap	
CAN_BATTLEFIELD_QUEUE	103	融天岭	融天岭	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\融天岭\融天岭.jsonmap	
CAN_BATTLEFIELD_QUEUE	104	黑龙沼	黑龙沼	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\黑龙沼\黑龙沼.jsonmap	
CAN_BATTLEFIELD_QUEUE	105	苍山洱海	苍山洱海	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\苍山洱海\苍山洱海.jsonmap	
CAN_BATTLEFIELD_QUEUE	108	成都	成都	0	1	1	1200	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\成都\成都.jsonmap	
CAN_BATTLEFIELD_QUEUE	122	唐门	唐门	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\唐门\唐门.jsonmap	
CAN_BATTLEFIELD_QUEUE	139	枫华谷_安史之乱	枫华谷·战乱	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\枫华谷_安史之乱\枫华谷_安史之乱.jsonmap	
CAN_BATTLEFIELD_QUEUE	150	明教	明教	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\明教\明教.jsonmap	
CAN_BATTLEFIELD_QUEUE	151	洛阳_安史之乱	洛阳·战乱	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\洛阳_安史之乱\洛阳_安史之乱.jsonmap	
CAN_BATTLEFIELD_QUEUE	153	马嵬驿	马嵬驿	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	1	0	0	1	1	1					1	1	data\source\maps\马嵬驿\马嵬驿.jsonmap	
CAN_BATTLEFIELD_QUEUE	156	长安_安史之乱	长安·战乱	0	1	1	1800	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\长安_安史之乱\长安_安史之乱.jsonmap	
CAN_BATTLEFIELD_QUEUE	158	天策_安史之乱	天策·战乱	0	1	1	1800	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\天策_安史之乱\天策_安史之乱.jsonmap	
CAN_BATTLEFIELD_QUEUE	159	丐帮	丐帮	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	data\source\maps\丐帮\丐帮.jsonmap	
CAN_BATTLEFIELD_QUEUE	172	长安内城	长安城	0	1	1	1800	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	0	1	0					0	1	data\source\maps\长安内城\长安内城.jsonmap	
CAN_BATTLEFIELD_QUEUE	193	苍云	苍云	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	data\source\maps\苍云\苍云.jsonmap	
CAN_BATTLEFIELD_QUEUE	194	太原	太原	0	1	1	1000	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\太原\太原.jsonmap	
CAN_BATTLEFIELD_QUEUE	213	长歌门	长歌门	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	data\source\maps\长歌门\长歌门.jsonmap	
CAN_BATTLEFIELD_QUEUE	214	五台山	五台山	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\五台山\五台山.jsonmap	
CAN_BATTLEFIELD_QUEUE	215	千岛湖	千岛湖	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\千岛湖\千岛湖.jsonmap	
CAN_BATTLEFIELD_QUEUE	216	阴山大草原	阴山大草原	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\阴山大草原\阴山大草原.jsonmap	
CAN_BATTLEFIELD_QUEUE	217	黑戈壁	黑戈壁	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\黑戈壁\黑戈壁.jsonmap	
CAN_BATTLEFIELD_QUEUE	239	洛阳城北	洛阳城	0	1	1	1100	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	0					1	1	data\source\maps\洛阳城北\洛阳城北.jsonmap	
CAN_BATTLEFIELD_QUEUE	243	霸刀山庄	霸刀山庄	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	131	0	1	1	0					0	1	data\source\maps\霸刀山庄\霸刀山庄.jsonmap	
CAN_BATTLEFIELD_QUEUE	259	竞技大师_华山之巅	竞技大师_华山之巅	0	1	1	200	10	1	0	0	0	1	0	0	1	1	16	1	0	1	1	0	0	0	1	0			7		0	1	data\source\maps\竞技大师_华山之巅\竞技大师_华山之巅.jsonmap	
CAN_BATTLEFIELD_QUEUE	325	洞天福地岛	洞天福地岛	0	1	1	1900	10	1	0	0	0	1	0	0	1	1	16	1	0	1	0	0	0	1	1	0					1	1	data\source\maps\洞天福地岛\洞天福地岛.jsonmap	
CAN_BATTLEFIELD_QUEUE	330	龙泉府	龙泉府	0	1	1	1100	10	1	0	0	0	4	0	0	1	1	16	1	0	1	0	0	0	1	1	1					1	1	data\source\maps\龙泉府\龙泉府.jsonmap	
CAN_BATTLEFIELD_QUEUE	331	九寨沟	九寨沟	0	1	1	1200	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\九寨沟\九寨沟.jsonmap	
CAN_BATTLEFIELD_QUEUE	332	侠客岛	侠客岛	0	6	1	1200	10	1	0	16	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\侠客岛\侠客岛.jsonmap	
CAN_BATTLEFIELD_QUEUE	333	蓬莱	蓬莱	0	2	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	0	0	0	1	1	0					0	1	data\source\maps\蓬莱\蓬莱.jsonmap	
CAN_BATTLEFIELD_QUEUE	334	经首道源岛	经首道源岛	0	1	1	1000	10	1	0	0	0	4	0	0	1	1	16	1	0	0	0	0	0	1	1	1					1	1	data\source\maps\经首道源岛\经首道源岛.jsonmap	
CAN_BATTLEFIELD_QUEUE	411	鲲鹏岛	鲲鹏岛	0	1	1	1000	10	1	0	0	0	4	0	0	0	1	16	1	0	0	1	0	0	1	1	1					1	1	data\source\maps\鲲鹏岛\鲲鹏岛.jsonmap	
CAN_BATTLEFIELD_QUEUE	413	望扬镇_压力测试	望扬镇_压力测试	0	1	1	1500	10	1	0	0	0	1	0	0	0	1	16	1	0	0	1	16	0	1	1	0					0	1	data\source\maps\望扬镇_压力测试\望扬镇_压力测试.jsonmap	
