ID	Name	Useage	FunctionType	AppendType	DetachType	BuffType	Level	Intensity	IsStackable	MaxStackNum	Count	Interval	Exclude	GlobalExclude	UniqueTarget	CanCancel	IsCountable	DecayType	MoveStateMask	MapBanMask	CanAccumulate	MapInvalidMask	IsCombatBuff	MinInterval	MoveStateMask2	MaxInterval	ActiveCoefficient	CanBeSteal	NeedSync	CanTransfer	CostSingleStack	Coexist	IsIntensityStackable	ScriptFile
562	吞日月	3		562	0		51	64	0	1	1	64	0	1	0	0			3757998078					64	63	64	1	0	1	0				
562	吞日月	3		562	0		52	32	0	1	1	32	0	1	0	0			3758030846					32	63	32	1	0	1					
562	吞日月	3		562	0		53	64	0	1	1	64	0	1	0	0			3758030846					64	63	64	1	0	1					
562	吞日月	3		562	0		54	48	0	1	1	48	0	1	0	0			3758030846				0	48	63	48	1	0	1					
562	千回百转实际封轻功	3		562	0		55	80	0	1	1	80	0	1	0	0			3758030846		0			80	63	80	1	0	1	0				
562	吞日月	3		562	0		56	64	0	1	1	64	0	1	0	0			3758030846					64	63	64	1	0	1					
562	游斤封轻功	3		562	0		57	80	0	1	1	80	0	1	0	0			3758030846		0			80	63	80	1	0	1	0				
562	悲秋封轻功	3		562	0		58	64	0	1	1	64	0	1	0	0			3758030846		0			64	63	64	1	0	1	0				
562	霸刀_扬刀_封轻功	3		562	0		59	32	0	1	1	48	0	1	0	0			3758030846		0	0		48	63	48	1	0	1					
562	吞日月	3		562	0		60	48	0	1	1	64	0	1	0	0			3758030846					64	63	64	1	0	1					
562	且待时休17帧	3		562	0		61	17	0	1	1	17	0	1	0	0			3758030846					17	63	17	1	0	1					
562	且待时休33帧	3		562	0		62	33	0	1	1	33	0	1	0	0			3758030846					33	63	33	1	0	1					
562	吞日月	3		562	0		63	80	0	1	1	80	0	1	0	0			3758030846		0			80	63	80	1	0	1	0				
562	四边静封轻功	3		562	0		64	48	0	1	1	48	0	1	0	0			3758030846		0			48	63	48	1	0	1	0				
562	缠丝阵封轻功	3		562	0		65	24	0	1	1	24	0	1	0	0			3758030846		0			24	63	24	1	0	1	0				
562	段氏推拉二择封轻功	3		562	0		66	48	0	1	1	48	0	1	0	0			3758030846		0			48	63	48	1	0	1	0				
562	凌雪—追魂索魄封轻功	3		562	0		67	48	0	1	1	64	0	1	0	0			3758030846		0			64	63	64	1	0	1	0				
562	玳弦完整运功封轻功	3		562	0		68	48	0	1	1	48	0	1	0	0			3758030846		0			48	63	48	1	0	1	0				
562	碎云式	3		562	0		69	48	0	1	1	48	0	1	0	0			3758030846		0			48	63	48	1	0	1	0				
562	饮莫停	3		562	0		70	32	0	1	1	32	0	1	0	0			3758030846		0			32	63	32	1	0	1	0				
562	倾盖	3		562	0		71	48	0	1	1	48	0	1	0	0			3758030846		0			48	63	48	1	0	1	0				
562	吞日月	3		562	0		72	48	0	1	1	48	0	1	0	0			3758030846		0			48	63	48	1	0	1	0				
582	少林被击沉默	5	Silence	5	4		1	32	0	1	1	32	1	1	0	0		5	3620139518					32	63	32	1	0	1					
583	少林被击眩晕	5	Stun	8	0		1	32	0	1	1	32	1	1	0	0		0	1405095936					32	60	32	1	0	1					
585	厥阴指_打断后沉默	2	Silence	5	6		1	48	0	1	1	64	1	1	0	0		5	3758030846					64	63	64	1	0	1	0				
675	芙蓉并蒂-定身	2	Halt	4	0		1	64	0	1	1	16	1	1	0	0		2	1405100032					16	60	16	1	0	1	0				
675	芙蓉并蒂-定身	2	Halt	4	0		2	80	0	1	1	16	1	1	0	0		2	1405100032					16	60	16	1	0	1	0				
675	芙蓉并蒂-定身	2	Halt	4	0		3	64	0	1	1	16	1	1	0	0		2	1405100032					16	60	16	1	0	1	0				
675	芙蓉并蒂-定身	2	Halt	4	0		4	80	0	1	1	16	1	1	0	0		2	1405100032					16	60	16	1	0	1	0				
682	雷霆震怒	4	Stun	8	0		1	144	0	1	1	16	1	1	0	0		4	1405095936					16	60	16	1	0	1					
682	雷霆震怒	4	Stun	8	0		2	64	0	1	1	16	1	1	0	0		4	1405095936					16	60	16	1	0	1					
682	雷霆震怒	4	Stun	8	0		3	288	0	1	1	144	1	1	0	0		4	1405095936					144	60	144	1	0	1					
682	雷霆震怒	4	Stun	8	0		4	320	0	1	1	160	1	1	0	0		4	1405095936					160	60	160	1	0	1					
682	雷霆震怒	4	Stun	8	0		5	144	0	1	1	16	1	1	0	0		4	1405095936					16	60	16	1	0	1					
685	傍花随柳-定身	2	Halt	4	10		1	96	0	1	1	96	1	1	0	0		2	1405100032					96	60	96	1	0	1					
692	沉默	12	Silence	5	6		1	48	0	1	1	48	1	0	0	0			3758030846					48	63	48	1	0	1					
706	云裳心经_止水_冰环	4	Charm	12	8		1	64	0	1	1	64	1	0	0	0		1	1405108224					64	60	64	1	0	1					
719	天策-破坚阵-击晕	1	Stun	8	2		1	80	0	1	1	80	1	0	0	0		0	1405095936					80	60	80	1	0	1					
726	剑飞惊天_沉默	3	Silence	5	6		1	96	0	1	1	80	1	1	0	0		5	3758030846					80	63	80	1	0	1	0				
734	群体沉默	31	Silence	734	0		1	1	0	1	1	64	1	1	0	0			3758030846					64	63	64	1	0	1					
749	紫霞功_定身	3	Charm	12	6		1	32	0	1	1	48	1	1	0	0		8	1405108224					48	60	48	1	0	1					
761	嘲讽仇恨置顶	5	Enmity	9	0		1	20	0	1	1	48	1	1	0	0			3758030846					48	63	48	1	0	1					
763	免疫沉默	13		763	0		1	1	0	1	1	0	1	1	0	0			3758030846					0	63	0	1	0	1					
788	天策-裂苍穹-减速	1	Slow	2	2		1	95	0	1	1	32	1	1	0	0			3758030846					32	63	32	1	0	1					
982	移动状态测试_冰环	0		982	0		1	1	0	1	1	80	1	1	0	1			1405108224					80	60	80	1	0	1					
994	倒地1秒	13	Daze	994	0		1	1	0	1	1	16	1	1	0	0			1406140928					16	60	16	1	0	1					
994	倒地2秒	13	Daze	994	0		2	2	0	1	1	32	1	1	0	0			1406140928					32	60	32	1	0	1					
994	倒地3秒	13	Daze	994	0		3	3	0	1	1	48	1	1	0	0			1540358656					48	60	48	1	0	1					
994	倒地4秒	13	Daze	994	0		4	4	0	1	1	64	1	1	0	0			1406140928					64	60	64	1	0	1					
994	倒地5秒	13	Daze	994	0		5	5	0	1	1	80	1	1	0	0			1406140928					80	60	80	1	0	1					
994	倒地6秒	13	Daze	994	0		6	6	0	1	1	96	1	1	0	0			1406140928					96	60	96	1	0	1					
1028	日轮山城_2号BOSS_猿飞恋_忍法·雪凝（冰环）	30	Charm	1028	8		1	1	0	1	1	160	1	0	0	0			1405108224					160	60	160	1	0	1					
1261	经脉混乱	31		1261	0		1	1	0	1	1	1920	1	1	0	0			4294967294					1920	63	1920	1	0	1					
1512	英雄天子峰_1号boss谢云流_三才化生_锁足	30	Charm	12	0		1	96	0	1	1	80	1	1	0	0			1405108224					80	60	80	1	0	1					
1632	蹴鞠击倒效果	0		1632	0		1	1	0	1	1	32	1	1	0	1			3757998078					32	63	32	1	0	1					
1646	枫华谷_野外BOSS_大毒尸孟康_混乱攻击	29		8	0		1	80	0	1	1	80	1	1	0	0			1405095936					80	60	80	1	0	1					
1724	25人战宝迦兰_NPC_冰封三尺	30		1724	0		1	1	0	1	1	128	1	1	0	0			1405100032					128	60	128	1	0	1					
1758	定军的嘲讽	1	Enmity	1758	0		1	1	0	1	1	1	1	1	0	0			3758030846					1	63	1	1	0	1					
1801	藏剑_快剑60级内功_玉泉鱼跃锁足	6	Charm	12	0		1	5	0	1	1	32	1	1	0	0			1405108224					32	60	32	1	0	1					
1801	藏剑_快剑60级内功_玉泉鱼跃锁足	6	Charm	12	0		2	64	0	1	1	64	1	1	0	0			1405108224					64	60	64	1	0	1					
1801	藏剑_快剑60级内功_玉泉鱼跃锁足	6	Charm	12	0		3	80	0	1	1	80	1	1	0	0			1405108224					80	60	80	1	0	1					
1857	藏剑_重剑40级内功_惊涛对移动目标锁足	6	Halt	4	2		1	48	0	1	1	48	1	1	0	0		2	1405100032					48	60	48	1	0	1					
1857	藏剑_重剑40级内功_惊涛对移动目标锁足	6	Halt	4	2		2	64	0	1	1	64	1	1	0	0		2	1405100032					64	60	64	1	0	1					
1903	藏剑_啸日_免疫控制	6		1903	0		1	192	0	1	1	8	1	1	0	1			3758030846					8	63	8	1	0	1					
1931	吐故纳新_锁足	3	Charm	12	0		1	48	0	1	1	48	1	1	0	0		8	1405108224					48	60	48	1	0	1	0				
2503	五毒_宠物_蟾毒(嘲讽)	9	Enmity	9	0		1	10	0	1	1	48	1	1	0	0			3758030846					48	63	48	1	0	1					
2522	五毒_万蛊真解_眠蛊(对Player)	9	Stun	2522	14		1	1	0	1	1	40	1	1	1	0		6	1405095936					40	60	40	1	0	1					
2522	五毒_万蛊真解_眠蛊(对Player)	9	Stun	2522	14		2	2	0	1	1	48	1	1	1	0		6	1405095936					48	60	48	1	0	1					
2522	五毒_万蛊真解_眠蛊(对Player)	9	Stun	2522	14		3	3	0	1	1	56	1	1	1	0		6	1405095936					56	60	56	1	0	1					
2522	五毒_万蛊真解_眠蛊(对Player)	9	Stun	2522	14		4	4	0	1	1	64	1	1	1	0		6	1405095936					64	60	64	1	0	1					
2522	五毒_万蛊真解_眠蛊(对Player)	9	Stun	2522	14		5	5	0	1	1	72	1	1	1	0		6	1405095936					72	60	72	1	0	1					
2522	五毒_万蛊真解_眠蛊(对Player)	9	Stun	2522	14		6	6	0	1	1	80	1	1	1	0		6	1405095936					80	60	80	1	0	1					
2523	五毒_万蛊真解_眠蛊(对NPC)	9	Stun	2523	14		1	1	0	1	1	240	1	1	1	0		0	1405095936					240	60	240	1	0	1					
2523	五毒_万蛊真解_眠蛊(对NPC)	9	Stun	2523	14		2	2	0	1	1	288	1	1	1	0		0	1405095936					288	60	288	1	0	1					
2523	五毒_万蛊真解_眠蛊(对NPC)	9	Stun	2523	14		3	3	0	1	1	336	1	1	1	0		0	1405095936					336	60	336	1	0	1					
2523	五毒_万蛊真解_眠蛊(对NPC)	9	Stun	2523	14		4	4	0	1	1	384	1	1	1	0		0	1405095936					384	60	384	1	0	1					
2523	五毒_万蛊真解_眠蛊(对NPC)	9	Stun	2523	14		5	5	0	1	1	432	1	1	1	0		0	1405095936					432	60	432	1	0	1					
2523	五毒_万蛊真解_眠蛊(对NPC)	9	Stun	2523	14		6	6	0	1	1	480	1	1	1	0		0	1405095936					480	60	480	1	0	1					
2707	归去来棍_嘲讽	5	Enmity	9	0		1	20	0	1	1	48	1	1	0	0			3758030846					48	63	48	1	0	1					
2755	七星北斗_眩晕	3	Stun	8	0		1	32	0	1	1	16	1	1	0	0		0	1405095936					16	60	16	1	0	1	0				
2755	七星北斗_眩晕	3	Stun	8	0		2	80	0	1	1	16	1	1	0	0		0	1405095936					16	60	16	1	0	1	0				
2755	七星北斗_眩晕	3	Stun	8	0		3	80	0	1	1	16	1	1	0	0		0	1405095936					16	60	16	1	0	1	0				
2755	七星北斗_眩晕	3	Stun	8	0		4	112	0	1	1	16	1	1	0	0		0	1405095936					16	60	16	1	0	1	0			0	
3143	南诏弓兵_裂阳箭_锁足	61	Charm	12	2		1	1	0	1	1	80	1	1	0	0		1	1942044672		0			80	60	80	1	0	1					
3466	唐门_暗藏杀机_锁足	7	Charm	12	10		1	32	0	3	1	80	1	1	0	0		1	16384		1			80	63	80	1	0	1					
4036	缴械	0		4036	0		1	1	0	1	1	0	1	1	0	1			3758030846		0			0	63	0	1	0	1					
4059	明教_极乐引_嘲讽	8	Enmity	9	0		1	20	0	1	1	96	1	1	0	0			3758030846					96	63	96	1	0	1					
4163	惊羽特殊武器_缴械用	39		4163	0		1	1	0	1	1	320	1	1	0	0			3758030846		0			320	63	320	1	0	1					
4167	天罗特殊武器_缴械	39		4167	0		1	1	0	1	1	320	1	1	0	0			4294967294		0			320	63	320	1	0	1					
4198	明教_慈悲愿_嘲讽	8	Enmity	9	0		1	20	0	1	1	64	1	1	0	0			3758030846					64	63	64	1	0	1					
4247	明教_朝圣言_群体嘲讽	8	Enmity	9	0		1	20	0	1	1	32	1	1	0	0			3758030846		0			32	63	32	1	0	1					
4331	南诏皇宫_引导者_混乱	64		4331	0		1	1	1	20	1	320	1	1	0	0			3758030846		0			320	63	320	1	0	1					
4331	南诏皇宫_引导者_混乱	64		4331	0		2	1	1	20	1	320	1	1	0	0			3758030846		0			320	63	320	1	0	1					
4344	NPC通用_免疫嘲讽	30		4344	0		1	1	0	1	1	16	1	1	0	1			3758030846		0			16	63	16	1	0	1					
4344	NPC通用_免疫嘲讽	30		4344	0		2	1	0	1	1	16	1	1	0	1			3758030846		0			16	63	16	1	0	1					
6933	血战天策_苏曼莎_冻结	99		6933	0		1	1	0	1	1	640	1	1	0	0			3758030846		0	0		640	63	640	1	0	1					
6933	血战天策_苏曼莎_冻结	99		6933	0		2	1	0	1	1	640	1	1	0	0			3758030846		0	0		640	63	640	1	0	1					
6933	血战天策_苏曼莎_冻结	99		6933	0		3	1	0	1	1	640	1	1	0	0			3758030846		0	0		640	63	640	1	0	1					
6933	血战天策_苏曼莎_冻结	99		6933	0		4	1	0	1	1	640	1	1	0	0			3758030846		0	0		640	63	640	1	0	1					
7705	缴械	114		7705	0		1	1	0	1	1	0	1	0	0	0			3758030846		0	0		0	63	0	1	0	1					
8067	缴械Buff	0	Disarm	8067	0		1	1	0	1	1	48	1	1	0	1			3758030846		0	0		48	63	48	1	0	1					
8332	缴械	138	Disarm	8067	0		1	1	0	1	1	16	1	1	0	0			3758030846		0	0		16	63	16	1	0	1					
8817	3号_骇世_缴械	73		8817	0		1	1	0	1	1	80	1	1	0	0			3758030846		0	0	1	80	63	80	1	0	1					
8817	3号_骇世_缴械	73		8817	0		2	1	0	1	1	128	1	1	0	0			3758030846		0	0	1	128	63	128	1	0	1					
10419	丐帮_恐惧	155		10419	0		1	1	0	1	1	0	1	1	0	0			3758030846		0	0		0	63	0	1	0	1					
10854	驭兽死亡恐惧	164		10854	0		1	1	0	1	1	48	1	1	0	0			3758030846		0	0		48	63	48	1	0	1					
11255	恐惧	170		11255	0		1	1	0	1	1	16	1	1	0	1			3758030846		0	0		16	63	16	1	0	1					
14928	九转碰撞障碍眩晕	3	Stun	8	0		1	64	0	1	1	16	1	1	0	0		0	1405095936					16	60	16	1	0	1	0				
14928	九转碰撞障碍眩晕	3	Stun	8	0		2	80	0	1	1	16	1	1	0	0		0	1405095936					16	60	16	1	0	1	0				
