script	fields	attributes	levels(1-3)
Carrier\神机台_扫射低伤.lua	nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana; nMinRadius=0 * LENGTH_BASE; nMaxRadius=35 * LENGTH_BASE; nAngleRange=64; nAreaRadius=35 * LENGTH_BASE; nTargetCountLimit=20; nPrepareFrames=0; nChannelFrame=0; nWeaponDamagePercent=0	SKILL_ADAPTIVE_DAMAGE(1,0.8); SKILL_ADAPTIVE_DAMAGE_RAND(1,0.4); CALL_ADAPTIVE_DAMAGE(1,0)	L2:nDamageBase=nDamageStandard,nDamageRand=0,nCostMana=0; L3:nDamageBase=nDamageStandard,nDamageRand=0,nCostMana=0; L4:nDamageBase=nDamageStandard * 1.1,nDamageRand=0,nCostMana=0
Carrier\神机台_扫射低火伤.lua	nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana; nMinRadius=0 * LENGTH_BASE; nMaxRadius=35 * LENGTH_BASE; nAngleRange=64; nAreaRadius=35 * LENGTH_BASE; nTargetCountLimit=20; nPrepareFrames=0; nChannelFrame=0; nWeaponDamagePercent=0	SKILL_ADAPTIVE_DAMAGE(1,0.8); SKILL_ADAPTIVE_DAMAGE_RAND(1,0.4); CALL_ADAPTIVE_DAMAGE(1,0)	L2:nDamageBase=nDamageStandard,nDamageRand=0,nCostMana=0; L3:nDamageBase=nDamageStandard,nDamageRand=0,nCostMana=0; L4:nDamageBase=nDamageStandard * 1.1,nDamageRand=0,nCostMana=0
Carrier\神机台_扫射高伤.lua	nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana; nMinRadius=0 * LENGTH_BASE; nMaxRadius=35 * LENGTH_BASE; nAngleRange=64; nAreaRadius=35 * LENGTH_BASE; nTargetCountLimit=20; nPrepareFrames=0; nChannelFrame=0; nWeaponDamagePercent=0	SKILL_ADAPTIVE_DAMAGE(1,0.8); SKILL_ADAPTIVE_DAMAGE_RAND(1,0.4); CALL_ADAPTIVE_DAMAGE(1,0)	L2:nDamageBase=nDamageStandard,nDamageRand=0,nCostMana=0; L3:nDamageBase=nDamageStandard,nDamageRand=0,nCostMana=0; L4:nDamageBase=nDamageStandard * 1.1,nDamageRand=0,nCostMana=0
Carrier\神机台_扫射高火伤.lua	nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana; nMinRadius=0 * LENGTH_BASE; nMaxRadius=35 * LENGTH_BASE; nAngleRange=64; nAreaRadius=35 * LENGTH_BASE; nTargetCountLimit=20; nPrepareFrames=0; nChannelFrame=0; nWeaponDamagePercent=0	SKILL_ADAPTIVE_DAMAGE(1,0.8); SKILL_ADAPTIVE_DAMAGE_RAND(1,0.4); CALL_ADAPTIVE_DAMAGE(1,0)	L2:nDamageBase=nDamageStandard,nDamageRand=0,nCostMana=0; L3:nDamageBase=nDamageStandard,nDamageRand=0,nCostMana=0; L4:nDamageBase=nDamageStandard * 1.1,nDamageRand=0,nCostMana=0
Carrier\神机台_穿心弩.lua	nDamageBase=0, nDamageRand = 0, nCostMana = 0}, --level 1 
	{nDamageBase = 17059, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -3060, }, --level 9
	{nDamageBase = 18874, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -4380, }, --level 10

	{nDamageBase = 4755, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -10, }, --level 11
	{nDamageBase = 6645, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -1054, }, --level 12
	{nDamageBase = 7622, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -1295, }, --level 13
	{nDamageBase = 8529, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -1872, }, --level 14
	{nDamageBase = 9437, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -2688, }, --level 15

	{nDamageBase = 9618, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -3528, }, --level 16
	{nDamageBase = 19237, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -9323, }, --level 17
	{nDamageBase = 19237, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -13860, }, --level 18

	{nDamageBase = 10163, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -6972, }, --level 19
	{nDamageBase = 20326, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -13671, }, --level 20
	{nDamageBase = 20326, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -20349, }, --level 21

	{nDamageBase = 29038, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -9475, }, --level 22
	{nDamageBase = 58076, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -17640, }, --level 23
	{nDamageBase = 58076, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -27820, }, --level 24

	{nDamageBase = 30852, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -14404, }, --level 25
	{nDamageBase = 61705, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -27694, }, --level 26
	{nDamageBase = 61705, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -43757, }, --level 27

	{nDamageBase = 32667, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -23214, }, --level 28
	{nDamageBase = 65335, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -44428, }, --level 29
	{nDamageBase = 65335, nDamageRand = 0, nCostMana = 0, nCostSpiritValue = -70179, }, --level 30
}; nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana; nMinRadius=0 * LENGTH_BASE; nMaxRadius=8 * LENGTH_BASE; nAngleRange=256; nAreaRadius=8 * LENGTH_BASE; nTargetCountLimit=50; nPrepareFrames=48; nChannelFrame=0; nWeaponDamagePercent=2048	SKILL_PHYSICS_DAMAGE(0); SKILL_PHYSICS_DAMAGE_RAND(0,0); CALL_PHYSICS_DAMAGE(0,0); EXECUTE_SCRIPT_WITH_PARAM(1,2)	L2:nDamageBase=9510,nDamageRand=0,nCostMana=0,nCostSpiritValue=-10; L3:nDamageBase=13290,nDamageRand=0,nCostMana=0,nCostSpiritValue=-3020; L4:nDamageBase=15245,nDamageRand=0,nCostMana=0,nCostSpiritValue=-3718
npc\副本BOSS\百战异闻录\谢云流\谢云流_凌太虚_循环.lua	nDamageBase=0, nDamageRand = 0, nCostMana = 0}, --level 1
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 2
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 3
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 4
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 5
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 6
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 7
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 8
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 9
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 10
}; nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana; nMinRadius=0 * LENGTH_BASE; nMaxRadius=150 * LENGTH_BASE; nAngleRange=256; nAreaRadius=10 * LENGTH_BASE; nTargetCountLimit=30; nPrepareFrames=0; nChannelFrame=0; nWeaponDamagePercent=0	EXECUTE_SCRIPT_WITH_PARAM()	L2:nDamageBase=0,nDamageRand=0,nCostMana=0; L3:nDamageBase=0,nDamageRand=0,nCostMana=0; L4:nDamageBase=0,nDamageRand=0,nCostMana=0
npc\副本BOSS\百战异闻录\陆寻\陆寻_乱仇.lua	nDamageBase=0, nDamageRand = 0, nCostMana = 0}, --level 1
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 2
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 3
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 4
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 5
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 6
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 7
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 8
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 9
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0}, --level 10
}; nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana; nMinRadius=0 * LENGTH_BASE; nMaxRadius=150 * LENGTH_BASE; nAngleRange=256; nAreaRadius=150 * LENGTH_BASE; nTargetCountLimit=2; nPrepareFrames=80; nChannelFrame=0; nWeaponDamagePercent=0	EXECUTE_SCRIPT_WITH_PARAM(0,0); SPOOF(0,0)	L2:nDamageBase=0,nDamageRand=0,nCostMana=0; L3:nDamageBase=0,nDamageRand=0,nCostMana=0; L4:nDamageBase=0,nDamageRand=0,nCostMana=0
npc\副本BOSS\神剑冢\唐门橙武_化血镖.lua	nDamageBase=0, nDamageRand = 0, nCostMana = 0},		--level 1
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 2
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 3
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 4
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 5
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 6
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 7
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 8
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 9
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 10
}; nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana; nMinRadius=0 * LENGTH_BASE; nMaxRadius=99 * LENGTH_BASE; nAngleRange=256; nAreaRadius=8 * LENGTH_BASE; nTargetCountLimit=25; nPrepareFrames=0; nChannelFrame=0; nWeaponDamagePercent=0		L2:nDamageBase=0,nDamageRand=0,nCostMana=0; L3:nDamageBase=0,nDamageRand=0,nCostMana=0; L4:nDamageBase=0,nDamageRand=0,nCostMana=0
npc\副本BOSS\神剑冢\幽月乱花_绛唇珠袖.lua	nDamageBase=0, nDamageRand = 0, nCostMana = 0},		--level 1
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 2
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 3
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 4
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 5
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 6
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 7
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 8
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 9
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 10
}; nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana; nMinRadius=0 * LENGTH_BASE; nMaxRadius=20 * LENGTH_BASE; nAngleRange=256; nAreaRadius=20 * LENGTH_BASE; nTargetCountLimit=25; nPrepareFrames=0; nChannelFrame=0; nWeaponDamagePercent=0		L2:nDamageBase=0,nDamageRand=0,nCostMana=0; L3:nDamageBase=0,nDamageRand=0,nCostMana=0; L4:nDamageBase=0,nDamageRand=0,nCostMana=0
npc\副本BOSS\神剑冢\摧城_破风.lua	nDamageBase=0, nDamageRand = 0, nCostMana = 0},		--level 1
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 2
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 3
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 4
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 5
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 6
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 7
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 8
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 9
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 10
}; nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana; nMinRadius=0 * LENGTH_BASE; nMaxRadius=8 * LENGTH_BASE; nAngleRange=256; nAreaRadius=0 * LENGTH_BASE; nTargetCountLimit=2; nPrepareFrames=0; nChannelFrame=0; nWeaponDamagePercent=0		L2:nDamageBase=0,nDamageRand=0,nCostMana=0; L3:nDamageBase=0,nDamageRand=0,nCostMana=0; L4:nDamageBase=0,nDamageRand=0,nCostMana=0
npc\副本BOSS\神剑冢\碧落_商阳指.lua	nDamageBase=0, nDamageRand = 0, nCostMana = 0},		--level 1
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 2
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 3
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 4
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 5
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 6
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 7
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 8
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 9
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 10
}; nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana; nMinRadius=0 * LENGTH_BASE; nMaxRadius=30 * LENGTH_BASE; nAngleRange=128; nAreaRadius=0 * LENGTH_BASE; nTargetCountLimit=2; nPrepareFrames=0; nChannelFrame=0; nWeaponDamagePercent=0		L2:nDamageBase=0,nDamageRand=0,nCostMana=0; L3:nDamageBase=0,nDamageRand=0,nCostMana=0; L4:nDamageBase=0,nDamageRand=0,nCostMana=0
npc\副本BOSS\神剑冢\碧落_商阳指_AOE.lua	nDamageBase=7200*0.8, nDamageRand = 7200*0.4, nCostMana = 0},		--level 1
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 2
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 3
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 4
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 5
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 6
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 7
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 8
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 9
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 10
}; nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana; nMinRadius=0 * LENGTH_BASE; nMaxRadius=50 * LENGTH_BASE; nAngleRange=256; nAreaRadius=8 * LENGTH_BASE; nTargetCountLimit=25; nPrepareFrames=0; nChannelFrame=0; nWeaponDamagePercent=0	SKILL_NEUTRAL_DAMAGE(0.14,0); SKILL_NEUTRAL_DAMAGE_RAND(0.14,0); CALL_NEUTRAL_DAMAGE(0,0)	L2:nDamageBase=7200*0.8,nDamageRand=7200*0.4,nCostMana=0; L3:nDamageBase=0,nDamageRand=0,nCostMana=0; L4:nDamageBase=0,nDamageRand=0,nCostMana=0
npc\副本BOSS\神剑冢\鸣雷惊蛰_枯残蛊.lua	nDamageBase=0, nDamageRand = 0, nCostMana = 0},		--level 1
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 2
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 3
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 4
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 5
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 6
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 7
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 8
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 9
	{nDamageBase = 0, nDamageRand = 0, nCostMana = 0},		--level 10
}; nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana; nMinRadius=0 * LENGTH_BASE; nMaxRadius=20 * LENGTH_BASE; nAngleRange=256; nAreaRadius=30 * LENGTH_BASE; nTargetCountLimit=10; nPrepareFrames=0; nChannelFrame=0; nWeaponDamagePercent=0		L2:nDamageBase=0,nDamageRand=0,nCostMana=0; L3:nDamageBase=0,nDamageRand=0,nCostMana=0; L4:nDamageBase=0,nDamageRand=0,nCostMana=0
npc\副本BOSS\英雄天子峰\英雄天子峰_1号boss_谢云流_凌太虚.lua	nDamageBase=60 * 0.8, nDamageRand = 60 * 0.4, nCostMana = 0},		--level 1
	{nDamageBase = 82 * 0.8, nDamageRand = 82 * 0.4, nCostMana = 0},		--level 2
	{nDamageBase = 139 * 0.8, nDamageRand = 139 * 0.4, nCostMana = 0},		--level 3
	{nDamageBase = 199 * 0.8, nDamageRand = 199 * 0.4, nCostMana = 0},		--level 4
	{nDamageBase = 289 * 0.8, nDamageRand = 289 * 0.4, nCostMana = 0},		--level 5
	{nDamageBase = 380 * 0.8, nDamageRand = 380 * 0.4, nCostMana = 0},		--level 6
	{nDamageBase = 522 * 0.8, nDamageRand = 522 * 0.4, nCostMana = 0},		--level 7
	{nDamageBase = 623 * 0.8, nDamageRand = 623 * 0.4, nCostMana = 0},		--level 8
	{nDamageBase = 723 * 0.8, nDamageRand = 723 * 0.4, nCostMana = 0},		--level 9
	{nDamageBase = 824 * 0.8, nDamageRand = 824 * 0.4, nCostMana = 0},		--level 10
	{nDamageBase = 924 * 0.8, nDamageRand = 924 * 0.4, nCostMana = 0},		--level 11
	{nDamageBase = 1025 * 0.8, nDamageRand = 1025 * 0.4, nCostMana = 0},		--level 12
	{nDamageBase = 1125 * 0.8, nDamageRand = 1125 * 0.4, nCostMana = 0},		--level 13
	{nDamageBase = 1226 * 0.8, nDamageRand = 1226 * 0.4, nCostMana = 0},		--level 14
	{nDamageBase = 1326 * 0.8, nDamageRand = 1326 * 0.4, nCostMana = 0},		--level 15
	{nDamageBase = 1480 * 0.8, nDamageRand = 1480 * 0.4, nCostMana = 0},		--level 16
	{nDamageBase = 1514 * 0.8, nDamageRand = 1514 * 0.4, nCostMana = 0},		--level 17
	{nDamageBase = 1547 * 0.8, nDamageRand = 1547 * 0.4, nCostMana = 0},		--level 18
	{nDamageBase = 1581 * 0.8, nDamageRand = 1581 * 0.4, nCostMana = 0},		--level 19
	{nDamageBase = 1614 * 0.8, nDamageRand = 1614 * 0.4, nCostMana = 0},		--level 20
	{nDamageBase = 1648 * 0.8, nDamageRand = 1648 * 0.4, nCostMana = 0},		--level 21
	{nDamageBase = 1681 * 0.8, nDamageRand = 1681 * 0.4, nCostMana = 0},		--level 22
	{nDamageBase = 1715 * 0.8, nDamageRand = 1715 * 0.4, nCostMana = 0},		--level 23
	{nDamageBase = 1748 * 0.8, nDamageRand = 1748 * 0.4, nCostMana = 0},		--level 24
	{nDamageBase = 1782 * 0.8, nDamageRand = 1782 * 0.4, nCostMana = 0},		--level 25
	{nDamageBase = 1815 * 0.8, nDamageRand = 1815 * 0.4, nCostMana = 0},		--level 26
	{nDamageBase = 1849 * 0.8, nDamageRand = 1849 * 0.4, nCostMana = 0},		--level 27
	{nDamageBase = 1882 * 0.8, nDamageRand = 1882 * 0.4, nCostMana = 0},		--level 28
	{nDamageBase = 1916 * 0.8, nDamageRand = 1916 * 0.4, nCostMana = 0},		--level 29
	{nDamageBase = 1949 * 0.8, nDamageRand = 1949 * 0.4, nCostMana = 0},		--level 30
	{nDamageBase = 1983 * 0.8, nDamageRand = 1983 * 0.4, nCostMana = 0},		--level 31
}; nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana		-- 技能消耗的内力
    --skill.nCostStamina	= 0; nMinRadius=0 * LENGTH_BASE; nMaxRadius=20 * LENGTH_BASE; nAngleRange=256; nAreaRadius=10 * LENGTH_BASE; nTargetCountLimit=5; nPrepareFrames=2 * GAME_FPS; nChannelFrame=0; nWeaponDamagePercent=0	SKILL_NEUTRAL_DAMAGE(0); SKILL_NEUTRAL_DAMAGE_RAND(0); CALL_NEUTRAL_DAMAGE(0,0)	L2:nDamageBase=60 * 0.8,nDamageRand=60 * 0.4,nCostMana=0; L3:nDamageBase=82 * 0.8,nDamageRand=82 * 0.4,nCostMana=0; L4:nDamageBase=139 * 0.8,nDamageRand=139 * 0.4,nCostMana=0
npc\副本BOSS\英雄天子峰\英雄天子峰_2号boss小怪_大锤兵_破风.lua	nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana		-- 技能消耗的内力
    --skill.nCostStamina	= 0; nMinRadius=0 * LENGTH_BASE; nMaxRadius=MELEE_ATTACK_DISTANCE; nAngleRange=128; nAreaRadius=10 * LENGTH_BASE; nTargetCountLimit=10; nPrepareFrames=3 * GAME_FPS; nChannelFrame=0; nWeaponDamagePercent=0		
npc\副本BOSS\英雄天子峰\英雄天子峰_2号boss小怪_盾兵_定军.lua	nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana		-- 技能消耗的内力
    --skill.nCostStamina	= 0; nMinRadius=0 * LENGTH_BASE; nMaxRadius=10 * LENGTH_BASE; nAngleRange=256; nAreaRadius=10 * LENGTH_BASE; nTargetCountLimit=10; nPrepareFrames=3 * GAME_FPS; nChannelFrame=0; nWeaponDamagePercent=0	MODIFY_THREAT(0,10000)	
npc\副本BOSS\英雄天子峰\英雄天子峰_4号boss_道衍_拿云式.lua	nDamageBase=30 * 0.8, nDamageRand = 30 * 0.4, nCostMana = 0},		--level 1
	{nDamageBase = 41 * 0.8, nDamageRand = 41 * 0.4, nCostMana = 0},		--level 2
	{nDamageBase = 69 * 0.8, nDamageRand = 69 * 0.4, nCostMana = 0},		--level 3
	{nDamageBase = 99 * 0.8, nDamageRand = 99 * 0.4, nCostMana = 0},		--level 4
	{nDamageBase = 145 * 0.8, nDamageRand = 145 * 0.4, nCostMana = 0},		--level 5
	{nDamageBase = 190 * 0.8, nDamageRand = 190 * 0.4, nCostMana = 0},		--level 6
	{nDamageBase = 261 * 0.8, nDamageRand = 261 * 0.4, nCostMana = 0},		--level 7
	{nDamageBase = 311 * 0.8, nDamageRand = 311 * 0.4, nCostMana = 0},		--level 8
	{nDamageBase = 362 * 0.8, nDamageRand = 362 * 0.4, nCostMana = 0},		--level 9
	{nDamageBase = 412 * 0.8, nDamageRand = 412 * 0.4, nCostMana = 0},		--level 10
	{nDamageBase = 462 * 0.8, nDamageRand = 462 * 0.4, nCostMana = 0},		--level 11
	{nDamageBase = 512 * 0.8, nDamageRand = 512 * 0.4, nCostMana = 0},		--level 12
	{nDamageBase = 563 * 0.8, nDamageRand = 563 * 0.4, nCostMana = 0},		--level 13
	{nDamageBase = 613 * 0.8, nDamageRand = 613 * 0.4, nCostMana = 0},		--level 14
	{nDamageBase = 663 * 0.8, nDamageRand = 663 * 0.4, nCostMana = 0},		--level 15
	{nDamageBase = 740 * 0.8, nDamageRand = 740 * 0.4, nCostMana = 0},		--level 16
	{nDamageBase = 757 * 0.8, nDamageRand = 757 * 0.4, nCostMana = 0},		--level 17
	{nDamageBase = 774 * 0.8, nDamageRand = 774 * 0.4, nCostMana = 0},		--level 18
	{nDamageBase = 790 * 0.8, nDamageRand = 790 * 0.4, nCostMana = 0},		--level 19
	{nDamageBase = 807 * 0.8, nDamageRand = 807 * 0.4, nCostMana = 0},		--level 20
	{nDamageBase = 824 * 0.8, nDamageRand = 824 * 0.4, nCostMana = 0},		--level 21
	{nDamageBase = 841 * 0.8, nDamageRand = 841 * 0.4, nCostMana = 0},		--level 22
	{nDamageBase = 857 * 0.8, nDamageRand = 857 * 0.4, nCostMana = 0},		--level 23
	{nDamageBase = 874 * 0.8, nDamageRand = 874 * 0.4, nCostMana = 0},		--level 24
	{nDamageBase = 891 * 0.8, nDamageRand = 891 * 0.4, nCostMana = 0},		--level 25
	{nDamageBase = 908 * 0.8, nDamageRand = 908 * 0.4, nCostMana = 0},		--level 26
	{nDamageBase = 924 * 0.8, nDamageRand = 924 * 0.4, nCostMana = 0},		--level 27
	{nDamageBase = 941 * 0.8, nDamageRand = 941 * 0.4, nCostMana = 0},		--level 28
	{nDamageBase = 958 * 0.8, nDamageRand = 958 * 0.4, nCostMana = 0},		--level 29
	{nDamageBase = 975 * 0.8, nDamageRand = 975 * 0.4, nCostMana = 0},		--level 30
	{nDamageBase = 991 * 0.8, nDamageRand = 991 * 0.4, nCostMana = 0},		--level 31
}; nBaseThreat=0; nCostMana=tSkillData[dwSkillLevel].nCostMana		-- 技能消耗的内力
    --skill.nCostStamina	= 0; nMinRadius=0 * LENGTH_BASE; nMaxRadius=4 * LENGTH_BASE; nAngleRange=128; nAreaRadius=10 * LENGTH_BASE; nTargetCountLimit=10; nPrepareFrames=3 * GAME_FPS; nChannelFrame=0; nWeaponDamagePercent=0	SKILL_SOLAR_DAMAGE(0); SKILL_SOLAR_DAMAGE_RAND(0); CALL_SOLAR_DAMAGE(0,0); CAST_SKILL_TARGET_DST(1489)	L2:nDamageBase=30 * 0.8,nDamageRand=30 * 0.4,nCostMana=0; L3:nDamageBase=41 * 0.8,nDamageRand=41 * 0.4,nCostMana=0; L4:nDamageBase=69 * 0.8,nDamageRand=69 * 0.4,nCostMana=0
npc\副本BOSS\英雄天子峰\英雄天子峰_4号boss_道衍_拿云式_子技能.lua	nDamageBase=30 * 0.8, nDamageRand = 30 * 0.4, nCostMana = 0},		--level 1
	{nDamageBase = 41 * 0.8, nDamageRand = 41 * 0.4, nCostMana = 0},		--level 2
	{nDamageBase = 69 * 0.8, nDamageRand = 69 * 0.4, nCostMana = 0},		--level 3
	{nDamageBase = 99 * 0.8, nDamageRand = 99 * 0.4, nCostMana = 0},		--level 4
	{nDamageBase = 145 * 0.8, nDamageRand = 145 * 0.4, nCostMana = 0},		--level 5
	{nDamageBase = 190 * 0.8, nDamageRand = 190 * 0.4, nCostMana = 0},		--level 6
	{nDamageBase = 261 * 0.8, nDamageRand = 261 * 0.4, nCostMana = 0},		--level 7
	{nDamageBase = 311 * 0.8, nDamageRand = 311 * 0.4, nCostMana = 0},		--level 8
	{nDamageBase = 362 * 0.8, nDamageRand = 362 * 0.4, nCostMana = 0},		--level 9
	{nDamageBase = 412 * 0.8, nDamageRand = 412 * 0.4, nCostMana = 0},		--level 10
	{nDamageBase = 462 * 0.8, nDamageRand = 462 * 0.4, nCostMana = 0},		--level 11
	{nDamageBase = 512 * 0.8, nDamageRand = 512 * 0.4, nCostMana = 0},		--level 12
	{nDamageBase = 563 * 0.8, nDamageRand = 563 * 0.4, nCostMana = 0},		--level 13
	{nDamageBase = 613 * 0.8, nDamageRand = 613 * 0.4, nCostMana = 0},		--level 14
	{nDamageBase = 663 * 0.8, nDamageRand = 663 * 0.4, nCostMana = 0},		--level 15
	{nDamageBase = 740 * 0.8, nDamageRand = 740 * 0.4, nCostMana = 0},		--level 16
	{nDamageBase = 757 * 0.8, nDamageRand = 757 * 0.4, nCostMana = 0},		--level 17
	{nDamageBase = 774 * 0.8, nDamageRand = 774 * 0.4, nCostMana = 0},		--level 18
	{nDamageBase = 790 * 0.8, nDamageRand = 790 * 0.4, nCostMana = 0},		--level 19
	{nDamageBase = 807 * 0.8, nDamageRand = 807 * 0.4, nCostMana = 0},		--level 20
	{nDamageBase = 824 * 0.8, nDamageRand = 824 * 0.4, nCostMana = 0},		--level 21
	{nDamageBase = 841 * 0.8, nDamageRand = 841 * 0.4, nCostMana = 0},		--level 22
